Order_ID,Order_Date,Delivery_Date,Customer_Type,Delivery_Type,Area,Distance_KM,Cylinders,Delivery_Days,Status,,calculated kms
7490,05/03/2024,09/03/2024,Domestic,Home,Area D,43,1,4,Delayed,,43
7491,05/06/2024,10/06/2024,Domestic,Home,Area C,28,1,5,Delayed,,26
7492,12/05/2024,18/05/2024,Domestic,Home,Area F,58,1,6,Delayed,,56
7493,03/03/2024,08/03/2024,Domestic,Home,Area D,43,1,5,Delayed,,41
7494,25/02/2024,29/02/2024,Domestic,Home,Area D,45,1,4,Delayed,,39
7495,26/04/2024,03/05/2024,Domestic,Home,Area B,22,1,7,Delayed,,22
7496,11/01/2024,11/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,3
7497,16/04/2024,21/04/2024,Domestic,Home,Area F,56,1,5,Delayed,,58
7498,08/03/2024,11/03/2024,Domestic,Home,Area A,19,1,3,Delayed,,20
7499,16/04/2024,19/04/2024,Domestic,Home,Area C,31,1,3,Delayed,,32
7500,11/06/2024,13/06/2024,Domestic,Home,Area F,59,1,2,On-Time,,59
7501,20/06/2024,23/06/2024,Domestic,Home,Area B,23,1,3,Delayed,,22
7502,25/02/2024,27/02/2024,Domestic,Home,Area B,25,1,2,On-Time,,22
7503,29/06/2024,16/07/2024,Domestic,Home,Area A,17,1,17,Delayed,,19
7504,05/01/2024,07/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,56
7505,07/03/2024,11/03/2024,Commercial,Home,Area A,16,4,4,Delayed,,20
7506,11/04/2024,11/04/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,12
7507,01/01/2024,07/01/2024,Commercial,Home,Area D,41,6,6,Delayed,,41
7508,04/02/2024,11/02/2024,Commercial,Home,Area B,25,5,7,Delayed,,24
7509,20/05/2024,24/05/2024,Domestic,Home,Area D,42,1,4,Delayed,,38
7510,29/01/2024,03/02/2024,Domestic,Home,Area D,37,1,5,Delayed,,37
7511,24/03/2024,30/03/2024,Domestic,Home,Area F,57,1,6,Delayed,,57
7512,08/03/2024,08/03/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
7513,20/03/2024,23/03/2024,Domestic,Home,Area A,18,1,3,Delayed,,16
7514,18/03/2024,18/03/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,5
7515,16/04/2024,21/04/2024,Domestic,Home,Area B,23,1,5,Delayed,,24
7516,30/03/2024,30/03/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,15
7517,05/03/2024,06/03/2024,Domestic,Home,Area A,17,1,1,On-Time,,19
7518,23/01/2024,23/01/2024,Commercial,Walk-in,Nearby Area 2,12,4,0,On-Time,,15
7519,02/06/2024,08/06/2024,Domestic,Home,Area F,56,1,6,Delayed,,56
7520,05/02/2024,20/02/2024,Commercial,Home,Area A,18,3,15,Delayed,,17
7521,08/04/2024,09/04/2024,Domestic,Home,Area D,37,1,1,On-Time,,43
7522,23/06/2024,28/06/2024,Domestic,Home,Area C,32,1,5,Delayed,,26
7523,17/02/2024,17/02/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,9
7524,18/06/2024,20/06/2024,Domestic,Home,Area C,32,1,2,On-Time,,31
7525,26/06/2024,27/06/2024,Domestic,Home,Area C,28,1,1,On-Time,,28
7526,07/03/2024,13/03/2024,Domestic,Home,Area F,59,1,6,Delayed,,56
7527,31/05/2024,03/06/2024,5kg,Home,Area F,59,1,3,Delayed,,57
7528,31/01/2024,04/02/2024,Domestic,Home,Area D,40,1,4,Delayed,,45
7529,09/01/2024,11/01/2024,Domestic,Home,Area E,51,1,2,On-Time,,51
7530,10/05/2024,16/05/2024,Commercial,Home,Area B,25,2,6,Delayed,,23
7531,26/05/2024,29/05/2024,Domestic,Home,Area A,18,1,3,Delayed,,20
7532,25/05/2024,01/06/2024,Domestic,Home,Area E,52,1,7,Delayed,,46
7533,21/04/2024,26/04/2024,Domestic,Home,Area C,26,1,5,Delayed,,35
7534,17/01/2024,19/01/2024,Domestic,Home,Area A,20,1,2,On-Time,,17
7535,08/01/2024,12/01/2024,Domestic,Home,Area A,16,1,4,Delayed,,16
7536,29/03/2024,01/04/2024,Domestic,Home,Area F,57,1,3,Delayed,,60
7537,23/05/2024,25/05/2024,Domestic,Home,Area E,55,1,2,On-Time,,52
7538,04/05/2024,05/05/2024,Domestic,Home,Area D,36,1,1,On-Time,,37
7539,01/04/2024,03/04/2024,Domestic,Home,Area E,54,1,2,On-Time,,55
7540,08/05/2024,08/05/2024,Commercial,Walk-in,Agency Area,3,4,0,On-Time,,2
7541,19/04/2024,21/04/2024,Commercial,Home,Area F,56,2,2,On-Time,,57
7542,02/04/2024,06/04/2024,5kg,Home,Area C,30,1,4,Delayed,,33
7543,14/02/2024,14/02/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,15
7544,15/05/2024,18/05/2024,Domestic,Home,Area B,21,1,3,Delayed,,25
7545,24/02/2024,26/02/2024,5kg,Home,Area B,21,1,2,On-Time,,22
7546,08/05/2024,12/05/2024,Domestic,Home,Area A,20,1,4,Delayed,,20
7547,29/06/2024,30/06/2024,Domestic,Home,Area A,18,1,1,On-Time,,17
7548,27/01/2024,31/01/2024,Commercial,Home,Area E,47,3,4,Delayed,,51
7549,05/06/2024,08/06/2024,5kg,Home,Area D,36,1,3,Delayed,,41
7550,25/02/2024,27/02/2024,Domestic,Home,Area A,17,1,2,On-Time,,20
7551,01/04/2024,04/04/2024,Commercial,Home,Area F,58,6,3,Delayed,,58
7552,02/01/2024,02/01/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,2
7553,21/06/2024,21/06/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,9
7554,07/05/2024,10/05/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
7555,14/06/2024,16/06/2024,Domestic,Home,Area A,20,1,2,On-Time,,20
7556,17/04/2024,20/04/2024,Commercial,Home,Area F,56,2,3,Delayed,,57
7557,11/04/2024,15/04/2024,Domestic,Home,Area F,59,1,4,Delayed,,56
7558,09/03/2024,09/03/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,9
7559,19/06/2024,24/06/2024,Commercial,Home,Area D,43,4,5,Delayed,,41
7560,22/05/2024,24/05/2024,Domestic,Home,Area F,59,1,2,On-Time,,60
7561,06/05/2024,09/05/2024,Domestic,Home,Area B,22,1,3,Delayed,,25
7562,30/03/2024,30/03/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,10
7563,24/05/2024,27/05/2024,Domestic,Home,Area A,19,1,3,Delayed,,16
7564,12/05/2024,16/05/2024,Domestic,Home,Area B,24,1,4,Delayed,,25
7565,23/04/2024,27/04/2024,Commercial,Home,Area F,58,5,4,Delayed,,59
7566,15/05/2024,17/05/2024,Domestic,Home,Area A,19,1,2,On-Time,,19
7567,26/05/2024,28/05/2024,Domestic,Home,Area E,50,1,2,On-Time,,53
7568,28/02/2024,01/03/2024,Domestic,Home,Area E,53,1,2,On-Time,,49
7569,08/01/2024,15/01/2024,Domestic,Home,Area C,30,1,7,Delayed,,33
7570,14/06/2024,21/06/2024,Domestic,Home,Area C,30,1,7,Delayed,,32
7571,29/05/2024,03/06/2024,Commercial,Home,Area C,32,2,5,Delayed,,28
7572,11/02/2024,15/02/2024,Domestic,Home,Area C,26,1,4,Delayed,,26
7573,01/01/2024,08/01/2024,Domestic,Home,Area C,27,1,7,Delayed,,32
7574,08/03/2024,13/03/2024,Domestic,Home,Area D,41,1,5,Delayed,,36
7575,25/05/2024,27/05/2024,Domestic,Home,Area E,52,1,2,On-Time,,54
7576,02/05/2024,07/05/2024,Commercial,Home,Area D,45,4,5,Delayed,,37
7577,14/02/2024,14/02/2024,Commercial,Walk-in,Nearby Area 1,7,4,0,On-Time,,8
7578,05/02/2024,07/02/2024,Domestic,Home,Area C,32,1,2,On-Time,,33
7579,22/05/2024,25/05/2024,Domestic,Home,Area B,25,1,3,Delayed,,23
7580,11/06/2024,18/06/2024,Domestic,Home,Area D,40,1,7,Delayed,,40
7581,29/04/2024,03/05/2024,Commercial,Home,Area D,42,4,4,Delayed,,44
7582,10/01/2024,17/01/2024,Domestic,Home,Area C,34,1,7,Delayed,,34
7583,15/04/2024,18/04/2024,Domestic,Home,Area A,17,1,3,Delayed,,18
7584,03/01/2024,05/01/2024,Domestic,Home,Area F,60,1,2,On-Time,,56
7585,16/01/2024,18/01/2024,Domestic,Home,Area F,57,1,2,On-Time,,60
7586,05/02/2024,07/02/2024,Commercial,Home,Area E,46,5,2,On-Time,,47
7587,09/01/2024,16/01/2024,Domestic,Home,Area F,56,1,7,Delayed,,58
7588,28/06/2024,03/07/2024,Domestic,Home,Area A,18,1,5,Delayed,,20
7589,05/05/2024,08/05/2024,Commercial,Home,Area A,20,6,3,Delayed,,18
7590,02/05/2024,02/05/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,6
7591,10/02/2024,12/02/2024,Domestic,Home,Area B,23,1,2,On-Time,,21
7592,10/03/2024,21/03/2024,Domestic,Home,Area C,28,1,11,Delayed,,30
7593,25/06/2024,27/06/2024,Domestic,Home,Area D,37,1,2,On-Time,,37
7594,18/02/2024,24/02/2024,Domestic,Home,Area F,58,1,6,Delayed,,57
7595,11/03/2024,11/03/2024,Commercial,Walk-in,Nearby Area 2,14,4,0,On-Time,,15
7596,05/05/2024,07/05/2024,Domestic,Home,Area C,33,1,2,On-Time,,27
7597,17/02/2024,17/02/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,15
7598,06/04/2024,08/04/2024,Domestic,Home,Area E,50,1,2,On-Time,,54
7599,02/02/2024,09/02/2024,5kg,Home,Area A,17,1,7,Delayed,,16
7600,12/05/2024,13/05/2024,Domestic,Home,Area B,24,1,1,On-Time,,25
7601,06/05/2024,07/05/2024,Domestic,Home,Area C,28,1,1,On-Time,,28
7602,25/05/2024,29/05/2024,Domestic,Home,Area B,25,1,4,Delayed,,24
7603,25/03/2024,29/03/2024,Domestic,Home,Area B,21,1,4,Delayed,,22
7604,06/02/2024,10/02/2024,Domestic,Home,Area B,24,1,4,Delayed,,22
7605,16/03/2024,22/03/2024,Domestic,Home,Area E,51,1,6,Delayed,,48
7606,23/02/2024,03/03/2024,Domestic,Home,Area A,16,1,9,Delayed,,19
7607,14/06/2024,16/06/2024,Domestic,Home,Area B,22,1,2,On-Time,,22
7608,03/05/2024,10/05/2024,Commercial,Home,Area E,55,5,7,Delayed,,48
7609,28/02/2024,29/02/2024,Domestic,Home,Area C,35,1,1,On-Time,,29
7610,04/05/2024,06/05/2024,Commercial,Home,Area B,24,2,2,On-Time,,25
7611,06/02/2024,09/02/2024,Domestic,Home,Area A,19,1,3,Delayed,,16
7612,27/04/2024,30/04/2024,Domestic,Home,Area C,31,1,3,Delayed,,28
7613,28/06/2024,04/07/2024,Domestic,Home,Area C,33,1,6,Delayed,,32
7614,24/01/2024,26/01/2024,Domestic,Home,Area B,22,1,2,On-Time,,25
7615,25/06/2024,28/06/2024,Domestic,Home,Area A,16,1,3,Delayed,,19
7616,11/04/2024,13/04/2024,Domestic,Home,Area E,52,1,2,On-Time,,47
7617,24/02/2024,02/03/2024,Domestic,Home,Area E,52,1,7,Delayed,,53
7618,21/02/2024,28/02/2024,Domestic,Home,Area C,31,1,7,Delayed,,31
7619,06/01/2024,06/01/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,6
7620,09/01/2024,11/01/2024,Commercial,Home,Area A,20,6,2,On-Time,,18
7621,15/04/2024,17/04/2024,Commercial,Home,Area C,26,3,2,On-Time,,28
7622,24/05/2024,27/05/2024,Domestic,Home,Area D,42,1,3,Delayed,,44
7623,02/03/2024,09/03/2024,Domestic,Home,Area B,23,1,7,Delayed,,24
7624,31/01/2024,07/02/2024,Commercial,Home,Area B,21,6,7,Delayed,,23
7625,25/06/2024,02/07/2024,Domestic,Home,Area C,26,1,7,Delayed,,33
7626,12/02/2024,18/02/2024,Domestic,Home,Area B,23,1,6,Delayed,,24
7627,28/05/2024,29/05/2024,Domestic,Home,Area C,27,1,1,On-Time,,28
7628,28/06/2024,05/07/2024,Domestic,Home,Area B,23,1,7,Delayed,,22
7629,04/03/2024,07/03/2024,Domestic,Home,Area C,35,1,3,Delayed,,31
7630,23/03/2024,29/03/2024,Domestic,Home,Area C,34,1,6,Delayed,,33
7631,19/02/2024,21/02/2024,Domestic,Home,Area B,21,1,2,On-Time,,23
7632,17/06/2024,17/06/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,1
7633,16/03/2024,16/03/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,14
7634,23/06/2024,30/06/2024,Domestic,Home,Area F,57,1,7,Delayed,,58
7635,09/06/2024,09/06/2024,Commercial,Walk-in,Nearby Area 2,14,3,0,On-Time,,12
7636,19/01/2024,24/01/2024,Domestic,Home,Area B,22,1,5,Delayed,,25
7637,04/01/2024,04/01/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
7638,10/06/2024,13/06/2024,Domestic,Home,Area D,41,1,3,Delayed,,43
7639,19/06/2024,22/06/2024,Domestic,Home,Area E,51,1,3,Delayed,,47
7640,14/03/2024,14/03/2024,Commercial,Walk-in,Nearby Area 1,10,3,0,On-Time,,9
7641,23/04/2024,23/04/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,14
7642,10/01/2024,14/01/2024,Domestic,Home,Area D,36,1,4,Delayed,,40
7643,05/06/2024,05/06/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,9
7644,11/04/2024,15/04/2024,Domestic,Home,Area D,43,1,4,Delayed,,36
7645,26/04/2024,01/05/2024,Domestic,Home,Area C,27,1,5,Delayed,,28
7646,02/03/2024,02/03/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,11
7647,26/01/2024,26/01/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,1
7648,24/02/2024,26/02/2024,Domestic,Home,Area D,44,1,2,On-Time,,45
7649,27/03/2024,27/03/2024,5kg,Walk-in,Nearby Area 2,11,1,0,On-Time,,12
7650,07/02/2024,14/02/2024,Domestic,Home,Area E,51,1,7,Delayed,,51
7651,24/01/2024,24/01/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,9
7652,06/02/2024,10/02/2024,Domestic,Home,Area A,17,1,4,Delayed,,17
7653,03/05/2024,04/05/2024,Domestic,Home,Area A,16,1,1,On-Time,,19
7654,20/03/2024,23/03/2024,Domestic,Home,Area F,56,1,3,Delayed,,56
7655,13/06/2024,20/06/2024,Domestic,Home,Area D,43,1,7,Delayed,,39
7656,14/02/2024,21/02/2024,Domestic,Home,Area E,52,1,7,Delayed,,55
7657,20/06/2024,24/06/2024,Domestic,Home,Area B,23,1,4,Delayed,,21
7658,07/05/2024,10/05/2024,Domestic,Home,Area B,24,1,3,Delayed,,25
7659,28/06/2024,05/07/2024,Domestic,Home,Area B,25,1,7,Delayed,,21
7660,15/05/2024,15/05/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
7661,10/04/2024,16/04/2024,Domestic,Home,Area B,24,1,6,Delayed,,24
7662,23/06/2024,27/06/2024,Commercial,Home,Area C,34,6,4,Delayed,,34
7663,28/04/2024,30/04/2024,Domestic,Home,Area B,22,1,2,On-Time,,21
7664,05/02/2024,12/02/2024,Domestic,Home,Area C,35,1,7,Delayed,,28
7665,09/05/2024,09/05/2024,Domestic,Walk-in,Agency Area,3,1,0,On-Time,,2
7666,08/03/2024,10/03/2024,Domestic,Home,Area E,48,1,2,On-Time,,55
7667,07/01/2024,07/01/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,13
7668,08/06/2024,11/06/2024,Domestic,Home,Area C,27,1,3,Delayed,,31
7669,13/06/2024,15/06/2024,Domestic,Home,Area C,34,1,2,On-Time,,35
7670,15/04/2024,21/04/2024,Domestic,Home,Area A,19,1,6,Delayed,,19
7671,30/04/2024,02/05/2024,Domestic,Home,Area F,58,1,2,On-Time,,59
7672,26/02/2024,03/03/2024,Domestic,Home,Area F,58,1,6,Delayed,,56
7673,27/06/2024,01/07/2024,Domestic,Home,Area C,31,1,4,Delayed,,32
7674,24/03/2024,27/03/2024,Domestic,Home,Area E,54,1,3,Delayed,,53
7675,28/01/2024,31/01/2024,Commercial,Home,Area E,51,5,3,Delayed,,52
7676,20/03/2024,23/03/2024,Domestic,Home,Area A,16,1,3,Delayed,,19
7677,20/06/2024,20/06/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
7678,29/02/2024,03/03/2024,Commercial,Home,Area F,56,2,3,Delayed,,57
7679,26/04/2024,26/04/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,1
7680,21/05/2024,25/05/2024,Domestic,Home,Area F,56,1,4,Delayed,,59
7681,26/06/2024,30/06/2024,Domestic,Home,Area F,59,1,4,Delayed,,57
7682,07/03/2024,10/03/2024,Domestic,Home,Area C,34,1,3,Delayed,,31
7683,12/05/2024,15/05/2024,Domestic,Home,Area F,60,1,3,Delayed,,59
7684,19/05/2024,22/05/2024,Commercial,Home,Area B,25,3,3,Delayed,,25
7685,30/05/2024,02/06/2024,Domestic,Home,Area C,27,1,3,Delayed,,31
7686,25/04/2024,27/04/2024,Domestic,Home,Area B,25,1,2,On-Time,,22
7687,05/03/2024,09/03/2024,Domestic,Home,Area F,57,1,4,Delayed,,57
7688,20/04/2024,21/04/2024,Domestic,Home,Area D,36,1,1,On-Time,,38
7689,12/02/2024,16/02/2024,Domestic,Home,Area F,59,1,4,Delayed,,56
7690,29/01/2024,05/02/2024,Domestic,Home,Area C,26,1,7,Delayed,,35
7691,27/06/2024,01/07/2024,Domestic,Home,Area E,49,1,4,Delayed,,48
7692,15/02/2024,17/02/2024,Domestic,Home,Area D,42,1,2,On-Time,,36
7693,15/06/2024,15/06/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,8
7694,13/02/2024,13/02/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,7
7695,29/02/2024,05/03/2024,Domestic,Home,Area B,22,1,5,Delayed,,21
7696,28/06/2024,30/06/2024,Domestic,Home,Area D,36,1,2,On-Time,,43
7697,29/05/2024,01/06/2024,Commercial,Home,Area E,48,3,3,Delayed,,48
7698,28/05/2024,31/05/2024,Domestic,Home,Area A,16,1,3,Delayed,,16
7699,11/03/2024,14/03/2024,Commercial,Home,Area A,20,4,3,Delayed,,20
7700,01/01/2024,04/01/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
7701,13/03/2024,19/03/2024,Domestic,Home,Area F,57,1,6,Delayed,,60
7702,09/06/2024,09/06/2024,Domestic,Walk-in,Agency Area,5,1,0,On-Time,,4
7703,05/02/2024,07/02/2024,Domestic,Home,Area A,19,1,2,On-Time,,20
7704,26/04/2024,30/04/2024,Domestic,Home,Area B,24,1,4,Delayed,,22
7705,26/06/2024,03/07/2024,Domestic,Home,Area F,60,1,7,Delayed,,59
7706,08/03/2024,09/03/2024,Domestic,Home,Area D,38,1,1,On-Time,,42
7707,23/01/2024,26/01/2024,Domestic,Home,Area A,19,1,3,Delayed,,16
7708,26/01/2024,30/01/2024,Domestic,Home,Area F,56,1,4,Delayed,,57
7709,15/01/2024,15/01/2024,Commercial,Walk-in,Nearby Area 2,14,5,0,On-Time,,15
7710,03/04/2024,03/04/2024,Commercial,Walk-in,Nearby Area 1,8,5,0,On-Time,,8
7711,15/03/2024,16/03/2024,Domestic,Home,Area E,52,1,1,On-Time,,50
7712,26/05/2024,26/05/2024,5kg,Walk-in,Agency Area,5,1,0,On-Time,,3
7713,25/05/2024,29/05/2024,Domestic,Home,Area F,57,1,4,Delayed,,56
7714,02/04/2024,06/04/2024,Domestic,Home,Area A,16,1,4,Delayed,,19
7715,17/01/2024,21/01/2024,5kg,Home,Area E,51,1,4,Delayed,,49
7716,06/04/2024,06/04/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,6
7717,13/04/2024,15/04/2024,Commercial,Home,Area C,30,3,2,On-Time,,27
7718,26/06/2024,26/06/2024,Commercial,Walk-in,Nearby Area 2,15,3,0,On-Time,,13
7719,27/02/2024,02/03/2024,Domestic,Home,Area D,36,1,4,Delayed,,39
7720,07/06/2024,09/06/2024,5kg,Home,Area B,23,1,2,On-Time,,22
7721,13/02/2024,18/02/2024,Domestic,Home,Area B,22,1,5,Delayed,,23
7722,15/02/2024,16/02/2024,Domestic,Home,Area E,50,1,1,On-Time,,54
7723,20/03/2024,25/03/2024,Domestic,Home,Area B,25,1,5,Delayed,,25
7724,25/05/2024,29/05/2024,Domestic,Home,Area D,43,1,4,Delayed,,45
7725,04/05/2024,05/05/2024,Domestic,Home,Area F,56,1,1,On-Time,,56
7726,16/04/2024,18/04/2024,Domestic,Home,Area F,60,1,2,On-Time,,60
7727,01/01/2024,03/01/2024,Commercial,Home,Area F,60,6,2,On-Time,,58
7728,22/05/2024,27/05/2024,Commercial,Home,Area C,27,4,5,Delayed,,34
7729,23/06/2024,26/06/2024,Domestic,Home,Area D,37,1,3,Delayed,,38
7730,08/05/2024,15/05/2024,Domestic,Home,Area C,30,1,7,Delayed,,26
7731,18/01/2024,24/01/2024,Domestic,Home,Area C,29,1,6,Delayed,,30
7732,17/03/2024,18/03/2024,Domestic,Home,Area B,24,1,1,On-Time,,23
7733,18/06/2024,19/06/2024,Domestic,Home,Area E,52,1,1,On-Time,,48
7734,10/04/2024,20/04/2024,Domestic,Home,Area C,27,1,10,Delayed,,31
7735,14/02/2024,17/02/2024,Domestic,Home,Area D,45,1,3,Delayed,,39
7736,16/05/2024,21/05/2024,Domestic,Home,Area B,23,1,5,Delayed,,22
7737,05/04/2024,15/04/2024,Domestic,Home,Area D,37,1,10,Delayed,,36
7738,19/02/2024,24/02/2024,Domestic,Home,Area E,54,1,5,Delayed,,51
7739,10/04/2024,15/04/2024,Commercial,Home,Area D,42,5,5,Delayed,,42
7740,28/05/2024,12/06/2024,Domestic,Home,Area C,35,1,15,Delayed,,33
7741,08/06/2024,14/06/2024,Domestic,Home,Area A,16,1,6,Delayed,,17
7742,22/04/2024,26/04/2024,Commercial,Home,Area C,32,6,4,Delayed,,29
7743,23/01/2024,28/01/2024,Domestic,Home,Area E,48,1,5,Delayed,,47
7744,11/03/2024,17/03/2024,Commercial,Home,Area E,53,6,6,Delayed,,50
7745,12/02/2024,14/02/2024,Domestic,Home,Area F,57,1,2,On-Time,,56
7746,24/02/2024,29/02/2024,Domestic,Home,Area E,55,1,5,Delayed,,48
7747,19/05/2024,23/05/2024,Domestic,Home,Area D,40,1,4,Delayed,,43
7748,22/03/2024,27/03/2024,Domestic,Home,Area A,18,1,5,Delayed,,18
7749,04/04/2024,06/04/2024,Domestic,Home,Area F,57,1,2,On-Time,,60
7750,09/02/2024,13/02/2024,Domestic,Home,Area A,18,1,4,Delayed,,20
7751,14/04/2024,14/04/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,11
7752,31/01/2024,06/02/2024,Domestic,Home,Area C,32,1,6,Delayed,,27
7753,02/05/2024,02/05/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,2
7754,11/04/2024,18/04/2024,Domestic,Home,Area E,52,1,7,Delayed,,55
7755,20/03/2024,25/03/2024,Domestic,Home,Area A,16,1,5,Delayed,,17
7756,02/04/2024,03/04/2024,Domestic,Home,Area A,16,1,1,On-Time,,18
7757,05/06/2024,09/06/2024,Domestic,Home,Area A,16,1,4,Delayed,,17
7758,08/06/2024,08/06/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,5
7759,03/02/2024,10/02/2024,Commercial,Home,Area F,57,3,7,Delayed,,58
7760,16/06/2024,21/06/2024,Domestic,Home,Area B,24,1,5,Delayed,,21
7761,11/01/2024,15/01/2024,Domestic,Home,Area B,22,1,4,Delayed,,22
7762,17/03/2024,21/03/2024,Commercial,Home,Area F,60,5,4,Delayed,,56
7763,29/01/2024,01/02/2024,Domestic,Home,Area F,60,1,3,Delayed,,59
7764,06/02/2024,09/02/2024,Domestic,Home,Area D,36,1,3,Delayed,,43
7765,28/05/2024,03/06/2024,Domestic,Home,Area D,40,1,6,Delayed,,37
7766,27/04/2024,02/05/2024,Domestic,Home,Area E,54,1,5,Delayed,,49
7767,08/06/2024,18/06/2024,Domestic,Home,Area E,55,1,10,Delayed,,47
7768,05/06/2024,09/06/2024,Domestic,Home,Area A,18,1,4,Delayed,,17
7769,01/03/2024,05/03/2024,Commercial,Home,Area D,37,6,4,Delayed,,41
7770,12/06/2024,12/06/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,13
7771,04/02/2024,04/02/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,15
7772,13/02/2024,16/02/2024,Domestic,Home,Area F,60,1,3,Delayed,,57
7773,13/01/2024,20/01/2024,Domestic,Home,Area A,16,1,7,Delayed,,17
7774,24/03/2024,28/03/2024,Domestic,Home,Area C,34,1,4,Delayed,,35
7775,23/01/2024,23/01/2024,Commercial,Walk-in,Agency Area,1,2,0,On-Time,,2
7776,13/04/2024,19/04/2024,Domestic,Home,Area D,45,1,6,Delayed,,41
7777,31/01/2024,31/01/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,14
7778,09/05/2024,10/05/2024,Domestic,Home,Area A,17,1,1,On-Time,,18
7779,21/02/2024,28/02/2024,Domestic,Home,Area B,23,1,7,Delayed,,22
7780,22/04/2024,24/04/2024,Domestic,Home,Area D,36,1,2,On-Time,,38
7781,19/04/2024,22/04/2024,Domestic,Home,Area F,60,1,3,Delayed,,57
7782,28/04/2024,02/05/2024,Domestic,Home,Area B,21,1,4,Delayed,,23
7783,08/05/2024,12/05/2024,Domestic,Home,Area F,56,1,4,Delayed,,60
7784,03/05/2024,05/05/2024,Domestic,Home,Area F,57,1,2,On-Time,,59
7785,14/01/2024,18/01/2024,Domestic,Home,Area C,35,1,4,Delayed,,26
7786,05/01/2024,07/01/2024,Domestic,Home,Area E,52,1,2,On-Time,,52
7787,01/03/2024,04/03/2024,Domestic,Home,Area D,41,1,3,Delayed,,43
7788,05/03/2024,11/03/2024,Domestic,Home,Area D,44,1,6,Delayed,,40
7789,08/01/2024,10/01/2024,Domestic,Home,Area A,19,1,2,On-Time,,19
7790,09/02/2024,09/02/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,5
7791,05/05/2024,06/05/2024,Domestic,Home,Area E,48,1,1,On-Time,,47
7792,22/04/2024,25/04/2024,Domestic,Home,Area E,53,1,3,Delayed,,47
7793,11/04/2024,16/04/2024,Commercial,Home,Area D,40,4,5,Delayed,,44
7794,08/01/2024,09/01/2024,Domestic,Home,Area B,24,1,1,On-Time,,25
7795,22/04/2024,22/04/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
7796,22/05/2024,26/05/2024,Domestic,Home,Area B,22,1,4,Delayed,,25
7797,13/04/2024,16/04/2024,Domestic,Home,Area A,16,1,3,Delayed,,20
7798,25/05/2024,30/05/2024,Domestic,Home,Area D,38,1,5,Delayed,,40
7799,08/04/2024,10/04/2024,Domestic,Home,Area F,58,1,2,On-Time,,58
7800,30/03/2024,03/04/2024,Domestic,Home,Area A,20,1,4,Delayed,,16
7801,11/03/2024,15/03/2024,Domestic,Home,Area C,32,1,4,Delayed,,29
7802,04/01/2024,06/01/2024,Domestic,Home,Area C,30,1,2,On-Time,,35
7803,28/01/2024,30/01/2024,Domestic,Home,Area B,22,1,2,On-Time,,22
7804,09/06/2024,13/06/2024,Domestic,Home,Area F,57,1,4,Delayed,,59
